tok	miss	routed	M	coldGate	totGate	margin	coldW	entropy	top8
263	30	320	1	-113.36133	-1205.2441	14.0	3.4873421	2.5908106e-05	256:29.03125,220:15.03125,257:13.9765625,471:12.90625,262:12.8125,12:12.78125,406:11.625,248069:11.40625
264	30	320	1	-110.31836	-1178.21	12.1328125	3.718555	0.00018963356	471:27.1875,71366:15.0546875,20858:14.5078125,271:13.453125,52451:12.9453125,16198:12.1484375,12:12.109375,41998:11.6328125
265	32	320	1	-124.11719	-1244.3203	0.671875	3.9121416	0.6485027	71366:26.296875,20858:25.625,6886:17.859375,10041:17.34375,7474:17.234375,40789:17.109375,18047:17.09375,11680:17.015625
266	34	320	1	-126.73242	-1247.1523	7.5625	4.5777745	0.005854097	271:26.328125,14:18.765625,1358:15.0,198:14.484375,13:14.0859375,11046:13.953125,15797:13.921875,987:13.7421875
267	34	320	1	-109.825195	-1082.7344	2.609375	4.281612	0.2512312	19:25.734375,256:23.125,20:15.546875,18:15.109375,17:14.59375,23:14.1328125,21:13.90625,6391:13.6640625
268	40	320	1	-133.7168	-1116.2109	11.6953125	5.123098	0.00062859815	13:26.578125,11:14.8828125,471:14.84375,2972:14.703125,220:14.53125,159029:14.203125,12:13.59375,48401:12.875
269	54	320	1	-212.9336	-1271.9385	7.5625	6.307512	0.009173443	220:24.640625,2972:17.078125,256:16.0625,12654:15.765625,471:14.890625,5617:14.0234375,271:12.9375,1510:12.1171875
270	59	320	1	-225.05273	-1286.5576	8.21875	7.410185	0.0039337636	2972:25.375,27632:17.15625,220:14.8671875,173976:14.5546875,171446:14.2265625,48401:13.921875,172299:13.7421875,9665:13.7109375
271	53	320	1	-203.83887	-1248.5195	10.25	6.564892	0.0006242198	48401:32.375,8046:22.125,27632:20.1875,37:19.546875,19821:19.28125,10334:18.984375,61338:18.421875,35:18.171875
272	39	320	1	-135.64844	-1163.6855	8.578125	4.7276225	0.0032887578	471:32.875,14392:24.296875,8615:23.890625,10790:21.703125,25:20.0625,286:18.0,1317:17.796875,279:17.65625
273	30	320	1	-109.83008	-1197.1025	1.046875	3.5169547	0.5733418	14392:31.21875,10790:30.171875,27416:19.96875,36545:19.859375,8615:19.796875,8046:18.65625,9333:18.40625,2923:18.203125
274	28	320	1	-110.208984	-1286.8691	4.0	3.5175126	0.112474665	13909:25.8125,220:21.8125,539:20.125,14392:14.09375,12:13.8671875,653:12.546875,1634:11.9140625,11:11.765625
275	18	320	1	-60.7334	-1282.7974	7.234375	2.1023417	0.00625138	12:27.640625,28253:20.40625,14392:16.421875,8046:15.203125,6027:13.734375,53066:12.9765625,212192:12.6328125,83526:12.4921875
276	62	320	1	-241.39648	-1271.2832	11.5	6.8757443	0.00030813555	8046:31.375,9333:19.875,14392:18.890625,67407:18.8125,9239:18.71875,2923:16.5,48694:16.28125,11607:16.140625
277	21	320	1	-79.302734	-1268.1069	5.6875	2.357036	0.04373834	68868:26.609375,318:20.921875,15164:20.4375,64700:17.765625,17467:17.328125,12194:17.296875,10790:17.265625,29913:16.09375
278	15	320	1	-56.03125	-1237.7637	0.21875	1.4472936	0.6886278	318:25.65625,64700:25.4375,25:15.390625,36545:15.2734375,245342:14.4765625,32122:14.4375,92217:13.984375,188912:13.9453125
279	31	320	1	-111.54492	-1214.1572	9.625	4.0546894	0.00087050337	44:31.40625,88945:21.78125,8275:19.015625,36545:17.9375,10189:17.859375,11236:17.75,67279:17.4375,3812:16.625
280	76	320	1	-286.4453	-1282.5938	0.984375	10.307954	1.2138923	88945:20.09375,10189:19.109375,6098:18.5625,36545:17.234375,32122:16.140625,188912:15.0859375,468:13.875,16:13.7421875
281	64	320	1	-225.97314	-1185.5669	0.421875	7.8338575	0.85178715	8288:21.515625,188912:21.09375,50163:17.265625,70435:16.5,12194:16.15625,31230:15.8984375,27632:15.8203125,1590:15.4921875
282	64	320	1	-240.73438	-1233.5488	5.8125	8.495537	0.029575724	35953:23.3125,472:17.5,5562:15.0703125,258:14.765625,188912:13.96875,2471:12.6875,198:12.2421875,72:12.2265625
283	53	320	1	-193.10352	-1231.6875	5.03125	6.988211	0.067206986	188912:22.203125,64700:17.171875,1590:15.6640625,8:14.4765625,25:13.234375,31230:13.1796875,198:13.09375,364:12.8671875
284	25	320	1	-95.103516	-1203.252	11.1328125	2.6919594	0.0011061118	198:24.84375,9:13.7109375,256:13.5625,353:13.5,271:13.2421875,332:13.078125,248046:12.6796875,25:11.6015625
285	31	320	1	-105.37305	-1072.2036	9.90625	3.4999273	0.0010727855	256:28.703125,262:18.796875,257:18.4375,220:16.046875,5690:15.8359375,353:15.0703125,406:14.7890625,40:13.953125
286	34	320	1	-128.68945	-1198.0605	0.890625	3.8384335	1.3416617	348:23.625,471:22.734375,353:22.71875,12492:22.421875,6558:18.859375,220:18.796875,14235:18.125,3297:17.28125
287	35	320	1	-119.225586	-1151.5332	3.421875	4.5349817	0.6073655	8046:23.859375,35924:20.4375,40:19.671875,5218:19.140625,39688:19.015625,29730:18.921875,23298:18.625,2114:18.609375
288	32	320	1	-115.66406	-1250.4355	12.265625	5.039345	0.0003688784	220:26.203125,13909:13.9375,51595:13.1640625,198:12.5,348:12.2109375,16:12.078125,353:11.828125,9:11.7578125
289	42	320	1	-157.79102	-1247.2129	7.828125	5.9662476	0.008869367	16:23.828125,220:16.0,15:15.2578125,17:14.5625,18:14.1015625,19:13.7890625,20:13.2578125,23:12.53125
290	45	320	1	-158.21973	-1227.6875	5.40625	5.435675	0.03648371	25:24.4375,51595:19.03125,77340:16.3125,64700:15.6640625,13:14.78125,9:14.578125,198:13.6953125,220:13.5234375
291	22	320	1	-72.79492	-1197.5449	0.28125	2.4889753	1.2773799	21513:22.71875,5183:22.4375,19123:21.671875,8167:20.484375,94516:18.34375,23389:17.890625,60783:17.796875,13365:17.265625
292	48	320	1	-180.47461	-1249.0469	3.1875	5.8943067	0.20772584	264:24.65625,94516:21.46875,279:19.671875,25212:15.2734375,387:14.5859375,9:13.703125,449:13.140625,52790:12.7578125
293	67	320	1	-253.39453	-1281.6289	2.890625	8.914688	0.20871179	94516:25.390625,25212:22.5,387:16.15625,9:14.8046875,39964:13.765625,33007:13.4765625,2315:13.296875,52790:13.109375
294	46	320	1	-172.97461	-1240.8906	4.0625	5.6818433	0.114901975	9:24.578125,4749:20.515625,51595:17.78125,23389:16.96875,77340:16.734375,19315:16.5,198:15.6171875,4653:14.921875
295	21	320	1	-77.34766	-1214.1436	2.0625	1.9413475	0.38468382	198:24.515625,471:22.453125,695:18.328125,2228:17.734375,19123:16.734375,8167:16.609375,318:16.015625,1317:15.5078125
296	38	320	1	-136.67383	-1122.665	6.890625	3.804262	0.014804581	256:26.203125,257:19.3125,406:18.703125,262:16.75,950:16.71875,285:14.4375,260:14.0703125,471:13.859375
297	32	320	1	-123.43555	-1265.1992	7.28125	3.9492896	0.021587417	471:25.5,79091:18.21875,19123:17.984375,8167:17.3125,2885:16.84375,561:16.015625,2500:15.9921875,16018:15.71875
298	35	320	1	-123.90039	-1210.9062	0.5625	4.177433	1.637444	2885:21.515625,19123:20.953125,16018:19.96875,8167:19.859375,2500:18.15625,79091:18.09375,23389:17.65625,561:17.40625
299	94	320	1	-335.34766	-1223.9082	0.234375	13.605736	0.79981107	381:22.734375,3608:22.5,4992:18.71875,914:16.375,3186:16.3125,3420:15.4765625,25212:15.375,958:15.3203125
300	90	320	1	-313.87988	-1221.5586	0.265625	14.064557	1.1553975	1118:22.203125,866:21.9375,1483:18.796875,4055:18.78125,23410:18.421875,3977:17.859375,25766:17.734375,279:17.625
301	68	320	1	-240.20215	-1206.0947	0.765625	9.065512	0.77811414	11:25.609375,2315:24.84375,14:22.84375,1483:18.03125,11413:17.109375,637:16.3125,16058:16.296875,10197:14.8984375
302	53	320	1	-200.11035	-1237.6514	5.609375	6.621415	0.030378615	1483:25.796875,5956:20.1875,4055:17.328125,4937:15.8046875,2315:15.4765625,7745:15.1640625,1245:14.953125,4119:14.625
303	71	320	1	-268.80273	-1238.8477	7.78125	8.804717	0.011991574	11:25.71875,466:17.9375,4055:17.390625,2315:17.21875,5956:16.796875,76709:16.203125,318:15.515625,25766:14.6640625
304	63	320	1	-242.17383	-1216.9395	1.1875	6.9063206	0.59546727	5956:27.953125,4055:26.765625,21853:23.25,4937:20.859375,79133:20.640625,25766:19.6875,466:19.03125,1483:17.984375
305	55	320	1	-210.02539	-1261.9482	5.9375	6.9211335	0.040676452	11:24.46875,466:18.53125,76709:18.046875,4055:16.421875,318:15.2578125,2315:15.2578125,13:15.0546875,314:14.4140625
306	54	320	1	-208.3584	-1249.9004	0.296875	6.0456953	0.7579979	4055:25.90625,466:25.609375,21853:22.1875,25766:18.90625,44699:18.8125,76709:17.671875,5956:16.703125,11134:16.453125
307	36	320	1	-140.01953	-1277.2773	2.28125	4.6689653	0.4079898	11:24.28125,13:22.0,466:19.4375,198:18.40625,2315:18.359375,3082:17.6875,21853:17.03125,1076:16.546875
308	47	320	1	-177.97559	-1239.3887	2.6875	5.369024	0.24824543	466:26.1875,21853:23.5,4831:19.359375,4055:17.078125,60480:16.390625,53782:15.859375,1711:15.8203125,76776:14.4140625
309	52	320	1	-192.70312	-1238.7881	6.78125	6.29892	0.030185169	21853:25.25,60480:18.46875,328:18.40625,53782:17.625,4055:16.84375,76776:16.578125,1711:16.46875,78976:15.3828125
310	46	320	1	-176.5918	-1234.4316	4.78125	5.320728	0.06009504	8404:27.0625,13:22.28125,314:20.21875,198:18.71875,46780:17.125,1020:16.125,2315:15.765625,12:14.8203125
311	73	320	1	-270.16406	-1221.4727	6.578125	9.592912	0.013667348	46780:29.5,12:22.921875,2250:19.390625,43283:19.28125,7324:18.796875,44290:18.75,10288:18.59375,28223:18.4375
312	45	320	1	-158.09961	-1253.5293	2.359375	5.880475	0.3030003	13:24.578125,198:22.21875,8024:15.375,318:15.1875,2315:15.15625,1654:14.7578125,5255:14.6171875,271:14.3828125
313	36	320	1	-124.77734	-1200.5176	0.921875	4.428946	1.7234017	353:20.6875,198:19.765625,11429:19.046875,7474:18.5625,10297:18.34375,357:17.09375,79091:16.71875,7261:16.5625
314	83	320	1	-290.64258	-1213.9121	4.96875	11.835582	0.06478937	3172:21.78125,668:16.8125,2688:13.453125,10033:12.9375,3608:12.8125,4548:12.5703125,61709:12.359375,579:12.21875
315	86	320	1	-294.93457	-1183.9131	0.1875	12.241361	1.2607872	8941:24.28125,958:24.09375,10033:23.609375,3608:22.359375,708:19.4375,1151:17.875,4992:17.015625,6088:16.96875
316	67	320	1	-229.70996	-1217.3076	0.046875	8.9932165	0.92355335	440:22.25,310:22.203125,383:19.21875,4145:17.671875,1483:17.609375,1118:16.296875,279:16.15625,5129:16.15625
317	56	320	1	-210.13477	-1263.8008	2.8125	6.5795765	0.67346096	1483:23.8125,279:21.0,328:20.953125,20483:19.78125,5956:18.421875,4145:18.390625,18207:18.328125,1118:18.3125
318	66	320	1	-247.66504	-1245.794	3.328125	8.2613735	0.1965702	2315:25.46875,27522:22.140625,466:19.296875,364:19.078125,16058:18.140625,430:17.921875,100553:16.328125,4534:15.984375
319	52	320	1	-194.51367	-1261.1494	5.859375	6.2630644	0.062333822	364:24.15625,430:18.296875,466:18.25,318:17.921875,539:15.703125,303:14.859375,25212:14.8046875,13:14.1484375
320	43	320	1	-153.12012	-1210.5137	4.890625	6.0777225	0.13231657	37685:25.578125,30246:20.6875,5129:20.234375,4145:19.96875,279:19.625,303:17.046875,11088:16.90625,27224:16.671875
321	41	320	1	-150.09961	-1236.9326	0.078125	5.038524	0.86782455	303:24.3125,11:24.234375,13:21.8125,694:19.6875,321:16.71875,318:15.953125,198:15.3671875,314:14.4609375
322	54	320	1	-193.93945	-1199.8223	3.03125	7.273929	0.40190184	15673:24.703125,279:21.671875,5129:20.0625,3010:19.828125,1970:19.75,7873:18.90625,28746:18.890625,303:18.0625
323	33	320	1	-127.45703	-1265.2109	1.171875	4.275329	0.57530516	11:24.90625,13:23.734375,321:18.5,594:17.859375,45361:17.3125,694:17.0625,198:16.890625,14:16.5625
324	39	320	1	-139.57812	-1220.1992	5.78125	4.9786115	0.035875823	694:26.3125,6088:20.53125,5020:19.6875,1179:17.5,321:17.15625,25464:16.1875,466:15.6015625,6970:15.421875
325	63	320	1	-211.18262	-1157.9248	0.640625	8.717825	0.65083116	6088:26.78125,5020:26.140625,4123:18.9375,1420:17.578125,20335:17.109375,10033:16.84375,668:16.8125,353:16.171875
326	64	320	1	-215.88086	-1197.334	2.4375	8.637618	0.78222746	25605:23.96875,3672:21.53125,975:21.234375,1786:19.890625,14400:19.8125,4055:19.140625,2577:18.6875,2519:17.9375
327	42	320	1	-157.73438	-1285.0469	6.96875	6.388778	0.022754567	13:25.4375,303:18.46875,2843:18.453125,198:16.828125,271:16.375,364:16.359375,553:15.578125,321:14.6484375
328	54	320	1	-210.5918	-1256.1602	0.15625	6.1314163	0.6915418	198:23.625,271:23.46875,353:13.3984375,1358:12.84375,733:12.0625,348:11.3125,79091:11.046875,6558:10.96875
329	39	320	1	-145.76172	-1155.9062	1.609375	3.7549841	0.45607603	256:24.875,5690:23.265625,9:16.734375,10628:15.6875,2228:15.0546875,1031:14.34375,17:14.296875,11953:14.140625
330	24	320	1	-97.78711	-1285.2178	9.109375	2.4050064	0.0034697093	348:25.90625,14392:16.796875,471:16.78125,2972:15.1171875,12492:13.8125,387:13.5625,8169:13.296875,28097:13.2578125
331	52	320	1	-191.75586	-1218.4844	8.1875	6.3223677	0.005288482	8046:25.203125,14392:17.015625,17:14.6875,5619:14.1953125,9239:14.125,198:14.0,348:13.21875,256:13.1953125
332	1110	5440	17	0.0	0.0	8.7890625	0.0	0.0046401606	220:24.171875,25:15.3828125,17:14.453125,535:13.78125,13:13.390625,348:12.578125,198:12.546875,1330:12.4921875
334	37	320	1	-129.05469	-1246.4316	7.875	4.934177	0.009133628	25:23.46875,13:15.59375,12:14.21875,52790:14.171875,51595:13.3046875,9:13.109375,198:13.078125,77340:12.6015625
335	53	320	1	-199.78906	-1228.958	9.28125	6.252109	0.0024499765	52790:27.75,48296:18.46875,3534:17.5,60783:16.8125,4130:16.359375,42389:16.109375,39644:15.7890625,16168:15.7734375
336	32	320	1	-117.01953	-1228.4033	1.875	4.4024587	0.42041078	286:24.40625,9:22.53125,318:17.96875,279:16.5625,332:16.046875,8340:16.015625,31728:16.015625,4749:15.6953125
337	31	320	1	-99.34909	-1293.4722	4.0	4.819705	0.098658144	9:25.15625,318:21.15625,8340:16.6875,198:16.578125,332:15.828125,51595:15.609375,279:14.953125,4749:14.484375
338	18	320	1	-68.48047	-1282.9502	9.8203125	2.2070801	0.0023409543	198:23.921875,318:14.1015625,695:14.078125,471:12.6171875,256:12.53125,271:11.75,248046:11.3515625,220:10.734375
339	21	320	1	-79.81445	-1215.8154	10.4765625	2.2658424	0.0007438219	256:25.78125,220:15.3046875,257:14.640625,262:13.796875,406:13.234375,471:11.9765625,950:11.6484375,248069:11.484375
340	54	320	1	-217.03711	-1255.8828	9.9765625	5.6690984	0.0011236491	471:25.375,44372:15.3984375,53470:14.1953125,348:13.0859375,52451:12.6640625,220:12.1875,198:11.71875,14142:11.46875
341	1076	5440	17	0.0	0.0	5.4375	0.0	0.11611507	44372:24.21875,14142:18.78125,38622:18.65625,423:17.828125,997:17.3125,52516:16.71875,39241:16.65625,561:16.390625
342	76	320	1	-286.21094	-1218.8213	2.78125	9.264268	0.30551273	9381:22.90625,818:20.125,81:18.21875,2020:16.890625,64312:15.65625,29512:14.328125,89389:13.78125,5347:13.59375
343	81	320	1	-289.87793	-1195.1973	2.1875	10.90588	0.48034558	1287:24.5625,279:22.375,5255:21.078125,748:18.21875,1680:17.890625,2796:16.484375,14:16.125,25:16.0625
344	100	320	1	-358.3828	-1199.2246	4.546875	13.570811	0.08391468	748:24.203125,1680:19.65625,25:17.1875,1083:17.0,303:16.390625,5255:15.9765625,2094:15.96875,310:14.3828125
345	86	320	1	-314.60645	-1228.4141	4.09375	11.795193	0.16579214	421:24.875,25212:20.78125,5255:19.90625,660:19.46875,2047:17.078125,25:16.296875,424:16.203125,39964:15.3515625
346	120	320	1	-420.28027	-1188.4424	0.78125	16.857388	1.5377784	25212:22.03125,660:21.25,5255:21.09375,25:20.71875,361:18.578125,2047:18.515625,8882:17.53125,39964:16.578125
347	104	320	1	-402.11133	-1261.1172	3.640625	13.581605	0.3666269	369:22.484375,10029:18.84375,5601:18.453125,22294:17.015625,25710:17.015625,16673:16.921875,579:16.90625,10480:15.453125
348	132	320	1	-492.84863	-1251.207	0.75	18.467915	1.1052945	303:21.640625,8826:20.890625,506:18.515625,1141:18.453125,12083:17.953125,33095:17.578125,10300:15.8671875,1534:15.65625
349	95	320	1	-357.97266	-1218.5889	0.71875	11.657501	0.75659555	1141:22.828125,4252:22.109375,1534:18.734375,279:17.90625,424:16.921875,1245:16.796875,780:15.3046875,2234:14.8046875
350	115	320	1	-410.8418	-1226.2725	2.109375	15.564441	0.4553711	4252:24.078125,1534:21.96875,1245:19.34375,10300:19.15625,94564:17.203125,4581:17.109375,5976:16.734375,2234:16.625
351	88	320	1	-322.54492	-1221.6084	1.328125	10.945162	0.649378	2234:25.09375,10300:23.765625,1534:21.609375,1925:19.8125,10424:16.859375,1097:16.75,3602:16.625,318:16.5
352	119	320	1	-398.9541	-1166.6133	0.078125	16.828533	0.89359707	198:23.46875,13:23.390625,25:20.828125,318:19.53125,11:17.890625,8410:16.140625,303:15.5234375,1238:14.3671875
353	20	320	1	-75.78125	-1199.3379	7.515625	2.104891	0.011612039	256:23.171875,257:15.65625,12:14.109375,220:14.0859375,406:13.9765625,248069:13.7890625,262:12.4609375,471:12.3828125
354	22	320	1	-86.53711	-1242.0205	6.4375	2.2383482	0.023635216	471:22.640625,348:16.203125,361:13.96875,33027:13.3125,5255:12.921875,220:12.90625,835:12.875,1942:12.6640625
355	57	320	1	-224.97949	-1247.456	0.015625	6.22796	1.9975399	33027:19.59375,1942:19.578125,83392:19.03125,8771:18.671875,14142:16.765625,5272:16.28125,361:16.21875,8736:16.0
356	92	320	1	-337.81152	-1220.1084	3.515625	12.66028	0.4066387	361:22.875,2599:19.359375,8882:18.953125,835:18.234375,2564:17.359375,310:17.015625,1518:16.953125,2047:16.15625
357	86	320	1	-329.63867	-1256.957	6.1015625	10.892481	0.06532896	25212:21.90625,66125:15.8046875,361:14.8984375,39964:14.109375,280:14.015625,94516:13.953125,283:13.78125,220:13.40625
358	103	320	1	-398.42383	-1267.7754	0.484375	12.992615	1.8732401	708:20.75,2445:20.265625,3166:19.828125,11:18.828125,513:18.375,11069:17.484375,361:17.390625,1518:17.390625
359	109	320	1	-405.26562	-1244.1055	0.84375	14.963726	1.2519591	310:22.109375,2047:21.265625,1518:21.15625,1118:19.171875,2445:17.328125,383:17.25,11:16.765625,303:16.515625
360	100	320	1	-371.396	-1197.7126	3.234375	11.827852	0.271209	2047:23.28125,279:20.046875,799:17.671875,1141:17.671875,361:16.859375,1245:16.453125,436:15.8984375,1518:15.84375
361	78	320	1	-293.12793	-1254.7734	1.375	10.570754	1.2438308	11:22.0,198:20.625,3008:19.9375,919:18.84375,1146:18.6875,314:18.578125,16168:18.453125,26:17.515625
362	63	320	1	-234.45898	-1284.0391	0.59375	8.126016	0.9785964	5255:23.328125,835:22.734375,2518:21.5,60052:17.921875,361:17.21875,198:17.15625,6826:16.953125,5951:16.546875
363	89	320	1	-368.8711	-1316.7812	1.5625	10.22014	0.65465546	835:23.078125,2518:21.515625,60052:19.96875,361:17.640625,283:16.015625,220:15.7109375,6826:15.3671875,310:14.9921875
364	83	320	1	-324.32227	-1285.0469	5.0	10.596776	0.14228128	25212:21.640625,708:16.640625,310:16.140625,466:15.4296875,1245:15.2890625,283:14.8125,318:13.828125,39964:13.828125
365	88	320	1	-360.69727	-1330.1172	1.609375	11.178846	0.5817086	708:21.625,310:20.015625,198:15.7734375,4565:15.21875,1245:15.015625,3166:14.9296875,13:14.8828125,11:14.875
366	121	320	1	-483.3672	-1325.6094	2.8125	16.121439	0.23613505	310:23.4375,1245:20.625,198:15.25,2047:15.2265625,383:14.46875,303:14.4453125,680:14.15625,279:13.8046875
367	79	320	1	-305.7744	-1254.9882	6.6875	9.645727	0.028276157	1245:24.25,279:17.5625,2047:16.9375,12864:15.4609375,1496:15.40625,198:15.171875,220:14.7265625,1510:14.6015625
368	74	320	1	-289.70312	-1302.1455	2.15625	9.539354	0.44056278	198:23.109375,13:20.953125,318:19.0625,11:17.15625,30:14.2734375,271:14.21875,1076:14.1328125,1:13.8515625
369	27	320	1	-106.04004	-1234.1748	8.4296875	2.6696987	0.0038157664	256:23.390625,12:14.9609375,9:12.515625,220:11.9140625,348:11.6484375,406:11.5859375,471:11.25,257:11.1328125
370	19	320	1	-75.91992	-1260.6172	3.015625	1.9002818	0.19495016	471:23.8125,348:20.796875,8771:13.8671875,5272:13.8515625,12:13.7265625,180559:13.7109375,19182:13.375,353:13.2890625
371	53	320	1	-212.87695	-1264.5059	0.453125	5.9369726	2.7401736	5272:18.84375,8771:18.390625,19182:18.25,11429:18.140625,83392:18.125,733:17.546875,353:16.453125,43792:16.328125
372	60	320	1	-213.31055	-1227.7402	4.28125	8.113588	0.09633867	1330:25.078125,264:20.796875,26564:18.65625,7210:16.140625,220:16.0625,14505:16.046875,1406:15.9296875,279:15.5078125
373	65	320	1	-241.2959	-1233.6436	5.53125	7.9482236	0.051920094	26564:24.28125,55755:18.75,16086:17.765625,7210:17.109375,14505:16.171875,111770:15.359375,87737:14.0859375,1406:13.9765625
374	58	320	1	-214.90625	-1218.9453	2.34375	6.8281355	0.84768665	318:22.53125,25:20.1875,466:19.890625,5313:18.78125,8750:17.9375,14:17.6875,15956:17.203125,12943:16.65625
375	56	320	1	-212.9834	-1252.1201	1.875	6.423376	0.692217	72:24.0625,9997:22.1875,269:20.5625,2282:20.515625,2388:18.328125,379:17.71875,43:17.359375,68:17.28125
376	92	320	1	-342.14648	-1215.7354	0.828125	10.168472	1.1613132	11:20.6875,364:19.859375,594:18.5,321:18.3125,10021:16.125,283:15.796875,4291:15.140625,28:14.4140625
377	94	320	1	-357.20947	-1266.9653	4.828125	12.277399	0.13531338	492:21.875,585:17.046875,2047:15.375,466:15.2265625,3238:14.96875,1496:14.4140625,604:14.3046875,580:13.96875
378	90	320	1	-337.11133	-1233.6191	0.515625	9.794832	0.74272835	8:21.96875,466:21.453125,11:16.984375,15956:15.1484375,681:14.4765625,3082:14.4453125,303:14.4375,12943:14.0234375
379	44	320	1	-167.44727	-1286.9648	4.140625	5.2374697	0.2792957	466:22.53125,310:18.390625,5313:17.640625,198:16.8125,6992:16.71875,1654:16.5,364:16.484375,321:15.9453125
380	43	320	1	-156.15918	-1206.6836	1.109375	5.30572	1.440158	436:19.671875,4283:18.5625,13881:16.875,10000:16.109375,324:16.015625,264:15.7265625,5436:15.703125,318:14.7578125
381	94	320	1	-348.3828	-1198.4277	0.0390625	10.798116	5.260981	7199:13.296875,11:13.2578125,46377:12.8203125,27:12.2109375,47339:11.53125,315:11.4609375,16765:11.34375,22542:11.125
382	84	320	1	-309.29492	-1206.5859	0.28125	10.245665	4.338311	10:15.140625,5313:14.859375,16168:14.1171875,10970:13.9921875,992:13.9453125,16:13.84375,364:13.84375,318:13.421875
383	86	320	1	-323.01367	-1250.4766	4.140625	10.7961	0.42654845	16:20.796875,5313:16.65625,43:15.5390625,1654:15.4453125,198:15.3125,14334:14.984375,318:14.734375,1647:14.7109375
384	74	320	1	-270.1123	-1251.5459	0.21875	9.742777	1.9813507	5313:18.96875,1647:18.75,5215:17.640625,1654:16.109375,12490:16.09375,198:16.0625,318:15.9921875,20624:15.875
385	35	320	1	-138.26367	-1295.6094	0.125	4.3268147	1.1144783	198:22.59375,13:22.46875,318:21.234375,364:19.53125,310:17.109375,11:16.859375,1076:16.03125,30:15.765625
386	29	320	1	-116.58594	-1221.1309	8.234375	2.783514	0.006009306	256:24.375,9:16.140625,12:15.5234375,406:14.40625,40:13.7421875,18:13.0234375,348:12.890625,17:12.4609375
387	19	320	1	-76.5	-1250.6338	4.828125	1.8676599	0.0550622	348:24.328125,471:19.5,353:16.90625,180559:14.34375,12492:13.5,621:13.4765625,11429:13.125,52451:13.03125
388	47	320	1	-182.72852	-1217.5254	7.5078125	5.4398627	0.01659377	8046:23.40625,14392:15.8984375,18:14.765625,5619:14.15625,198:13.8828125,608:13.484375,9239:13.484375,20265:13.0390625
389	1085	5440	17	0.0	0.0	8.7734375	0.0	0.0077851196	220:23.0,18:14.2265625,13:13.5625,198:13.328125,9:13.265625,25:13.1953125,348:12.515625,307:12.390625
391	33	320	1	-118.58301	-1254.2256	7.375	4.6054745	0.021215804	25:23.40625,13:16.03125,9:15.953125,51595:15.59375,198:14.2421875,77340:13.640625,11:13.453125,82930:13.4296875
392	45	320	1	-175.01367	-1250.5752	0.375	4.8659797	0.79418975	82930:23.0625,3931:22.6875,60783:19.140625,1160:17.421875,42398:17.203125,10454:16.03125,5183:15.71875,52790:15.390625
393	16	320	1	-56.121094	-1246.2354	1.125	2.4484663	1.1387587	74505:22.71875,38795:21.59375,15495:21.3125,6526:18.84375,6920:18.484375,14074:17.921875,9:17.734375,27355:17.03125
394	45	320	1	-177.86914	-1300.0977	4.171875	5.1967115	0.098863505	9:23.671875,198:19.5,332:16.71875,318:16.109375,51595:14.2890625,1749:13.8515625,4749:13.5859375,3593:13.4453125
395	44	320	1	-175.78516	-1270.3828	9.4921875	5.363239	0.0029662335	198:24.34375,695:14.8515625,2047:13.3046875,318:13.125,271:12.859375,438:12.515625,2282:12.484375,2228:12.234375
396	20	320	1	-77.71094	-1256.4072	8.4296875	2.0870652	0.0044148997	256:24.328125,220:15.8984375,257:14.9765625,406:14.1796875,262:13.9921875,471:12.2578125,950:12.03125,12:11.5625
397	43	320	1	-177.08594	-1306.8369	8.890625	4.608571	0.004035691	471:24.75,19927:15.859375,348:15.75,220:14.1875,52451:13.3984375,198:12.765625,6920:12.484375,3297:12.4375
398	1073	5440	17	0.0	0.0	3.375	0.0	0.2826394	19927:24.296875,6920:20.921875,3931:19.40625,3297:19.359375,15495:19.109375,16743:16.75,38795:16.078125,79331:16.046875
399	49	320	1	-175.07031	-1261.0898	2.859375	6.511579	0.4352801	3841:23.203125,310:20.34375,3297:18.65625,1788:17.984375,5964:17.484375,7123:17.484375,893:17.21875,51070:16.78125
400	58	320	1	-220.33398	-1231.8438	4.359375	7.0037627	0.104345664	6646:23.421875,3269:19.0625,9927:16.953125,198:15.453125,17885:15.2890625,15495:14.4765625,82:14.3671875,310:14.328125
401	58	320	1	-218.89648	-1259.2222	2.953125	6.9329195	0.3532561	310:22.484375,383:19.53125,51070:18.609375,2047:17.46875,198:14.7265625,17145:14.5390625,363:13.84375,24358:13.828125
402	58	320	1	-210.14258	-1217.9404	3.5	7.677443	0.23292957	2047:25.671875,1146:22.171875,279:20.921875,5255:19.921875,2107:19.046875,1754:17.9375,361:17.765625,1330:17.71875
403	47	320	1	-189.02539	-1288.2676	0.046875	5.5103064	1.2600461	321:23.171875,16168:23.125,1146:22.921875,919:19.734375,594:19.546875,36634:18.015625,3008:17.78125,90655:17.125
404	81	320	1	-317.01953	-1314.2275	6.15625	9.438719	0.020882498	1245:25.984375,1146:19.828125,9785:16.953125,2047:16.84375,6491:15.9765625,1246:15.6953125,427:15.53125,198:15.4609375
405	56	320	1	-224.57227	-1283.4131	2.515625	6.445252	0.28306022	1146:26.859375,45127:24.34375,20006:18.953125,16168:18.65625,5306:18.515625,198:18.34375,71592:18.234375,12708:17.5625
